,0
2015-07-19 00:00:00+00:00,1477.1960786766842
2015-07-20 00:00:00+00:00,1180.5148419907443
2015-07-21 00:00:00+00:00,1241.5373292713687
2015-07-22 00:00:00+00:00,1343.56075624767
2015-07-23 00:00:00+00:00,1517.9539596762634
2015-07-24 00:00:00+00:00,1663.2427606929314
2015-07-25 00:00:00+00:00,1770.052279739129
2015-07-26 00:00:00+00:00,1908.9185882938352
2015-07-27 00:00:00+00:00,1789.743063383509
2015-07-28 00:00:00+00:00,1957.7123725097142
2015-07-29 00:00:00+00:00,2177.609887680316
2015-07-30 00:00:00+00:00,2354.269369382969
2015-07-31 00:00:00+00:00,2450.173598212383
2015-08-01 00:00:00+00:00,2463.4812093740884
2015-08-02 00:00:00+00:00,2420.377346740846
2015-08-03 00:00:00+00:00,2133.9289538544645
2015-08-04 00:00:00+00:00,2009.4678910028565
2015-08-05 00:00:00+00:00,1876.2835407780885
2015-08-06 00:00:00+00:00,1742.3839305943682
2015-08-07 00:00:00+00:00,1584.501813051905
2015-08-08 00:00:00+00:00,1393.567505278013
2015-08-09 00:00:00+00:00,1199.2695212453577
2015-08-10 00:00:00+00:00,849.3735729290737
2015-08-11 00:00:00+00:00,700.9622697008524
2015-08-12 00:00:00+00:00,578.4320002448195
2015-08-13 00:00:00+00:00,463.95435507216183
2015-08-14 00:00:00+00:00,360.2290382195529
2015-08-15 00:00:00+00:00,284.86120992774477
2015-08-16 00:00:00+00:00,245.96172662513032
2015-08-17 00:00:00+00:00,85.33012516958887
2015-08-18 00:00:00+00:00,57.149296259870454
2015-08-19 00:00:00+00:00,17.48163075418143
2015-08-20 00:00:00+00:00,0.0
2015-08-21 00:00:00+00:00,0.0
2015-08-22 00:00:00+00:00,0.0
2015-08-23 00:00:00+00:00,0.0
2015-08-24 00:00:00+00:00,0.0
2015-08-25 00:00:00+00:00,0.0
2015-08-26 00:00:00+00:00,0.0
2015-08-27 00:00:00+00:00,0.0
2015-08-28 00:00:00+00:00,0.0
2015-08-29 00:00:00+00:00,0.0
2015-08-30 00:00:00+00:00,0.0
2015-08-31 00:00:00+00:00,0.0
2015-09-01 00:00:00+00:00,0.0
2015-09-02 00:00:00+00:00,0.0
2015-09-03 00:00:00+00:00,0.0
2015-09-04 00:00:00+00:00,31.489918680631938
2015-09-05 00:00:00+00:00,177.0897683712413
2015-09-06 00:00:00+00:00,252.85451112934402
2015-09-07 00:00:00+00:00,386.2904945010713
2015-09-08 00:00:00+00:00,512.8472226719174
2015-09-09 00:00:00+00:00,707.4547441577014
2015-09-10 00:00:00+00:00,1011.4130467120114
2015-09-11 00:00:00+00:00,1295.4056152839828
2015-09-12 00:00:00+00:00,1470.6144921247624
2015-09-13 00:00:00+00:00,1525.2709039995382
2015-09-14 00:00:00+00:00,1591.9007020302515
2015-09-15 00:00:00+00:00,1462.4712825587876
2015-09-16 00:00:00+00:00,1317.7230381476786
2015-09-17 00:00:00+00:00,1169.5106084235815
2015-09-18 00:00:00+00:00,1040.4863399568128
2015-09-19 00:00:00+00:00,909.6510849818807
