,0
2015-05-04 00:00:00+00:00,41191.639634944855
2015-05-05 00:00:00+00:00,40893.95017769915
2015-05-06 00:00:00+00:00,40318.89444570981
2015-05-07 00:00:00+00:00,39458.17098395783
2015-05-08 00:00:00+00:00,39617.7077919927
2015-05-09 00:00:00+00:00,40145.693330595495
2015-05-10 00:00:00+00:00,40862.06820316445
2015-05-11 00:00:00+00:00,40629.787204212655
2015-05-12 00:00:00+00:00,41488.25444617284
2015-05-13 00:00:00+00:00,41883.10968932341
2015-05-14 00:00:00+00:00,40836.28798536731
2015-05-15 00:00:00+00:00,39943.10546412917
2015-05-16 00:00:00+00:00,39349.84357998462
2015-05-17 00:00:00+00:00,39120.05969536174
2015-05-18 00:00:00+00:00,38155.867630217166
2015-05-19 00:00:00+00:00,37201.278870884846
2015-05-20 00:00:00+00:00,36356.18956601238
2015-05-21 00:00:00+00:00,35622.81022347581
2015-05-22 00:00:00+00:00,34903.51236076996
2015-05-23 00:00:00+00:00,34283.72690107325
2015-05-24 00:00:00+00:00,34146.22303789451
2015-05-25 00:00:00+00:00,34171.439036122996
2015-05-26 00:00:00+00:00,35364.409813763465
2015-05-27 00:00:00+00:00,36850.9003762374
2015-05-28 00:00:00+00:00,39063.44292991929
2015-05-29 00:00:00+00:00,40994.979929966925
2015-05-30 00:00:00+00:00,41220.23355772209
2015-05-31 00:00:00+00:00,40207.46044577476
2015-06-01 00:00:00+00:00,39033.131177379604
2015-06-02 00:00:00+00:00,37988.67439988919
2015-06-03 00:00:00+00:00,36888.133852273495
2015-06-04 00:00:00+00:00,35909.5047963607
2015-06-05 00:00:00+00:00,34746.8402084995
2015-06-06 00:00:00+00:00,34027.34772572745
2015-06-07 00:00:00+00:00,33447.70221593233
2015-06-08 00:00:00+00:00,32041.276423806317
2015-06-09 00:00:00+00:00,30464.102741920546
2015-06-10 00:00:00+00:00,29284.388919941488
2015-06-11 00:00:00+00:00,28292.83870221177
2015-06-12 00:00:00+00:00,27711.553991889934
2015-06-13 00:00:00+00:00,27249.857540290766
2015-06-14 00:00:00+00:00,26754.348323988757
2015-06-15 00:00:00+00:00,25998.875575326805
2015-06-16 00:00:00+00:00,26141.52445122163
2015-06-17 00:00:00+00:00,26738.109853553993
2015-06-18 00:00:00+00:00,27380.690717929803
2015-06-19 00:00:00+00:00,27533.701901587414
2015-06-20 00:00:00+00:00,27420.459927498097
2015-06-21 00:00:00+00:00,27692.36671368456
2015-06-22 00:00:00+00:00,27651.760170869886
2015-06-23 00:00:00+00:00,28231.188402628537
2015-06-24 00:00:00+00:00,28059.23946223407
2015-06-25 00:00:00+00:00,28042.127009842177
2015-06-26 00:00:00+00:00,29173.155222462865
2015-06-27 00:00:00+00:00,32115.436682413627
2015-06-28 00:00:00+00:00,33482.07359435278
2015-06-29 00:00:00+00:00,32545.833055331754
2015-06-30 00:00:00+00:00,31428.641053630985
2015-07-01 00:00:00+00:00,30865.421142484207
2015-07-02 00:00:00+00:00,30382.591569060096
2015-07-03 00:00:00+00:00,29977.866379852563
2015-07-04 00:00:00+00:00,29650.242004382195
2015-07-05 00:00:00+00:00,29112.11494172836
2015-07-06 00:00:00+00:00,27876.23124743261
2015-07-07 00:00:00+00:00,26939.182942599928
2015-07-08 00:00:00+00:00,25881.964719338215
2015-07-09 00:00:00+00:00,24891.14579652549
2015-07-10 00:00:00+00:00,24578.83973124425
2015-07-11 00:00:00+00:00,24347.147327928094
2015-07-12 00:00:00+00:00,23788.945646617434
2015-07-13 00:00:00+00:00,22776.102737801226
2015-07-14 00:00:00+00:00,22547.13839245703
2015-07-15 00:00:00+00:00,22092.512416456775
2015-07-16 00:00:00+00:00,21687.11094787386
2015-07-17 00:00:00+00:00,21128.822575254202
2015-07-18 00:00:00+00:00,20581.143041711675
2015-07-19 00:00:00+00:00,20008.130458278272
2015-07-20 00:00:00+00:00,19275.839825981708
2015-07-21 00:00:00+00:00,18984.42403847724
2015-07-22 00:00:00+00:00,18588.48431832032
2015-07-23 00:00:00+00:00,18269.509206919214
2015-07-24 00:00:00+00:00,17929.82728838316
2015-07-25 00:00:00+00:00,17589.883840728387
2015-07-26 00:00:00+00:00,17424.949475348192
2015-07-27 00:00:00+00:00,17192.109017881816
2015-07-28 00:00:00+00:00,16999.39737438308
2015-07-29 00:00:00+00:00,16455.196977297997
2015-07-30 00:00:00+00:00,16203.852622588314
2015-07-31 00:00:00+00:00,16485.189518562605
2015-08-01 00:00:00+00:00,17241.843609270018
2015-08-02 00:00:00+00:00,18472.858920875293
2015-08-03 00:00:00+00:00,18877.866644851452
2015-08-04 00:00:00+00:00,17953.424928745633
2015-08-05 00:00:00+00:00,17187.095852741124
2015-08-06 00:00:00+00:00,16697.673888371755
2015-08-07 00:00:00+00:00,16450.06376752634
2015-08-08 00:00:00+00:00,16355.794103706852
2015-08-09 00:00:00+00:00,16104.571545015793
2015-08-10 00:00:00+00:00,15686.561401231964
2015-08-11 00:00:00+00:00,15450.396530630447
2015-08-12 00:00:00+00:00,15308.567669224134
2015-08-13 00:00:00+00:00,15192.383970509922
2015-08-14 00:00:00+00:00,15135.715758390481
2015-08-15 00:00:00+00:00,15429.206894711064
2015-08-16 00:00:00+00:00,14813.469334981652
2015-08-17 00:00:00+00:00,15711.946674262776
2015-08-18 00:00:00+00:00,16806.799210546484
2015-08-19 00:00:00+00:00,17762.81330222599
2015-08-20 00:00:00+00:00,19432.651208999905
2015-08-21 00:00:00+00:00,19820.41459113057
2015-08-22 00:00:00+00:00,20255.00801561529
2015-08-23 00:00:00+00:00,19798.992241840242
2015-08-24 00:00:00+00:00,19316.61331846869
2015-08-25 00:00:00+00:00,18526.492991922725
2015-08-26 00:00:00+00:00,18266.122867643728
2015-08-27 00:00:00+00:00,18377.268791778355
2015-08-28 00:00:00+00:00,18324.58878581395
2015-08-29 00:00:00+00:00,18052.266871940526
2015-08-30 00:00:00+00:00,17630.67004613518
2015-08-31 00:00:00+00:00,17284.799797136966
2015-09-01 00:00:00+00:00,16810.805356153385
2015-09-02 00:00:00+00:00,16370.678530823316
2015-09-03 00:00:00+00:00,15906.762577594236
2015-09-04 00:00:00+00:00,15741.880200075266
2015-09-05 00:00:00+00:00,16003.456270369332
2015-09-06 00:00:00+00:00,16599.859345383316
2015-09-07 00:00:00+00:00,17075.510685539517
2015-09-08 00:00:00+00:00,16450.248853662502
2015-09-09 00:00:00+00:00,16011.814108165325
2015-09-10 00:00:00+00:00,16650.360561421967
2015-09-11 00:00:00+00:00,17805.459189718506
2015-09-12 00:00:00+00:00,18704.741454573905
2015-09-13 00:00:00+00:00,18877.69032472537
2015-09-14 00:00:00+00:00,18947.11160808896
2015-09-15 00:00:00+00:00,18196.01235324031
2015-09-16 00:00:00+00:00,17620.579564080464
2015-09-17 00:00:00+00:00,17152.584404994657
2015-09-18 00:00:00+00:00,16781.707357032326
